GroupID_z8,SubhaloID_z8,M200c_z8,logM200c_z8,GroupID_z0,SubhaloID_z0,M200c_z0,logM200c_z0,MstarCentral_z8,logMstarCentral_z8,SFRCentral_z8,logSFRCentral_z8,Ngal_R1,MstarTot_R1,Nhalo_R1,MhaloTot_R1,deltaGal_R1,Ngal_R2,MstarTot_R2,Nhalo_R2,MhaloTot_R2,deltaGal_R2,Ngal_R3,MstarTot_R3,Nhalo_R3,MhaloTot_R3,deltaGal_R3,Ngal_R5,MstarTot_R5,Nhalo_R5,MhaloTot_R5,deltaGal_R5,Ngal_R8,MstarTot_R8,Nhalo_R8,MhaloTot_R8,deltaGal_R8,Ngal_R10,MstarTot_R10,Nhalo_R10,MhaloTot_R10,deltaGal_R10,Ngal_R15,MstarTot_R15,Nhalo_R15,MhaloTot_R15,deltaGal_R15,Ngal_R20,MstarTot_R20,Nhalo_R20,MhaloTot_R20,deltaGal_R20
3436,14829,86991270000.0,10.939476013183594,11339,1462502,3909220040704.0,12.592090116524345,244392462.10335347,8.38808780665479,2.2156872749328613,0.3457044281840524,0,0.0,1,3427408079.07751,-1.0,0,0.0,5,48311480799.71244,-1.0,0,0.0,9,97086876278.8218,-1.0,0,0.0,24,174245597744.6075,-1.0,0,0.0,41,278544149454.76556,-1.0,0,0.0,70,530410079317.9489,-1.0,2,601200150.9577749,252,1958220913799.4556,-0.5287860994387494,7,1291149809.5099998,665,4857787772779.938,-0.3042232249525285
3437,14831,76412950000.0,10.883167266845703,10,55066,635853466501120.0,14.803357043286407,150971046.44296724,8.178893665334602,1.6994439363479614,0.2305623178117633,0,0.0,6,43371044361.10211,-1.0,0,0.0,16,133780268377.56369,-1.0,0,0.0,40,291913928607.58936,-1.0,0,0.0,96,754834230244.5995,-1.0,1,504320770.5988798,302,2560813373253.343,0.5530731585881059,2,2807096594.953945,460,4188158141588.23,0.5903469143942206,15,11987198090.02842,985,9356376548317.78,2.534104254209379,20,12751040014.526045,1725,14745338053030.342,0.9879336429927756
3440,14839,77660010000.0,10.89019775390625,796,632949,51777936293888.0,13.71414473682814,232292335.35616526,8.366034880194384,2.295309543609619,0.3610304307731212,0,0.0,9,80599580625.53462,-1.0,0,0.0,23,204748254910.59097,-1.0,0,0.0,35,328232087073.9329,-1.0,1,143922416.64013046,71,608943290799.4954,5.361387657576882,2,300029595.71934956,166,1337607709098.6436,2.106146317176212,2,300029595.71934956,243,1848573029560.433,0.5903469143942206,6,994408625.2613549,579,4478022462108.475,0.4136417016837517,10,4225703982.5059967,1105,8418130646738.855,-0.00603317850361218
3441,14841,64731790000.0,10.811118125915527,1905,887302,21917803216896.0,13.34079702341681,143384369.5636974,8.15650181114896,1.3329405784606934,0.1251364839872739,0,0.0,3,14202174427.307283,-1.0,0,0.0,10,60870881396.68868,-1.0,0,0.0,13,89571956937.77133,-1.0,0,0.0,36,305545306730.17175,-1.0,2,252135761.75749815,86,755999275134.8044,2.106146317176212,2,252135761.75749815,132,1030021072190.7383,0.5903469143942206,6,836829450.5698863,424,3269777443245.656,0.4136417016837517,14,2447799309.276447,1035,8011242621700.646,0.39155355009494297
3443,14851,76586476000.0,10.88415241241455,202,333105,158652518367232.0,14.200446970254973,202244231.2491549,8.305876142781765,2.6755590438842773,0.4275768281977984,0,0.0,2,15486350515.651112,-1.0,1,237220618.35139206,12,165086772797.69687,98.39668214963878,1,237220618.35139206,35,371337227318.7492,28.450868785078157,1,237220618.35139206,88,714873579273.8234,5.361387657576882,2,357973849.35193336,180,1475373914689.133,2.106146317176212,2,357973849.35193336,270,2115319967753.8433,0.5903469143942206,5,881405444.422548,656,4772315272670.388,0.1780347514031264,18,3845908044.9878244,1514,12015779590295.213,0.7891402786934982
3445,14856,88316000000.0,10.946039199829102,24,94755,367364893835264.0,14.565097651855222,185325658.1770765,8.26793555117697,2.017937183380127,0.3051228066426074,0,0.0,8,77977588888.04106,-1.0,0,0.0,26,267605052159.39355,-1.0,0,0.0,33,358252644160.521,-1.0,0,0.0,55,503074166818.39307,-1.0,1,102631830.2135535,112,934771745121.1592,0.5530731585881059,2,329257533.7769255,179,1502687927057.2317,0.5903469143942206,9,1664598132.0038393,515,4405320487016.769,1.1204625525256273,27,6680077598.750557,1452,12555415063418.932,1.6837104180402473
3447,14862,79800310000.0,10.902005195617676,9292,1397441,5164772622336.0,12.713051206583916,113763348.48677053,8.056002366507396,1.710105061531067,0.2332766759598084,0,0.0,2,17888480173.228657,-1.0,0,0.0,9,63107004991.3506,-1.0,0,0.0,14,86568912767.82193,-1.0,0,0.0,30,184749363577.0456,-1.0,0,0.0,57,372226424746.22186,-1.0,1,242583326.06927463,92,664925824928.889,-0.2048265428028897,9,1561666811.6027427,383,2927950796719.8823,1.1204625525256273,9,1561666811.6027427,838,6032980153799.617,-0.10542986065325088
3448,14864,85739870000.0,10.933182716369627,1931,891668,23780065804288.0,13.376213052065667,228340469.97607264,8.35858289059521,2.1566038131713867,0.3339717009818335,0,0.0,1,3698928397.702087,-1.0,0,0.0,3,19427898590.42465,-1.0,0,0.0,6,37236170744.80443,-1.0,0,0.0,25,173187212744.1167,-1.0,0,0.0,70,505702730333.1328,-1.0,0,0.0,90,641860400667.7875,-1.0,2,273459425.98961437,220,1504136299687.499,-0.5287860994387494,3,585013059.3135254,405,2789949015957.577,-0.7018099535510837
3450,14867,75075280000.0,10.875496864318848,1736,858963,22078545723392.0,13.343970463753436,542168103.2090684,8.734133963617444,2.101320505142212,0.3226989262516432,0,0.0,3,22419984005.600574,-1.0,0,0.0,10,70069824871.42702,-1.0,0,0.0,20,126003261500.48613,-1.0,1,104309853.79217295,38,301034798268.7622,5.361387657576882,2,220569309.0110709,93,800956946041.2272,2.106146317176212,2,220569309.0110709,146,1128805680175.71,0.5903469143942206,6,789728299.4300312,464,3597571983920.255,0.4136417016837517,10,1364886504.4398541,887,6546594437892.576,-0.00603317850361218
3452,14870,74378350000.0,10.87144660949707,19,81618,467371865145344.0,14.669662565180955,145402427.62086242,8.16257165751025,2.017169713973999,0.3049576845685079,0,0.0,4,34598406081.99226,-1.0,1,408575777.98181415,13,211888512116.39078,98.39668214963878,1,408575777.98181415,28,332962788458.87286,28.450868785078157,5,1533367116.4584785,88,1078426793046.0778,30.80693828788441,8,2227504378.839654,246,2234737321422.0625,11.424585268704847,12,3517758969.304429,379,3414395001915.163,8.542081486365323,16,4361656366.30274,843,6982158051414.908,2.7697112044900045,23,5357915531.169674,1393,11109354323453.18,1.286123689441692
3454,14877,75626160000.0,10.87867259979248,2376,956451,19013828608000.0,13.279069574830318,316304010.8848963,8.500104699010677,2.1508936882019043,0.33282081171193595,0,0.0,1,4940373745.505212,-1.0,0,0.0,6,38202883027.31577,-1.0,1,123222005.73859821,16,188742575829.87448,28.450868785078157,1,123222005.73859821,42,363390360402.6105,5.361387657576882,2,270922190.6557455,116,916689094502.4888,2.106146317176212,2,270922190.6557455,175,1283950177149.1855,0.5903469143942206,4,544810837.5653216,460,3338378980856.9927,-0.05757219887749887,7,954204815.5627913,1054,7743042038056.855,-0.3042232249525285
3455,14879,78276340000.0,10.893630981445312,3147,1046916,13731979329536.0,13.137733141019718,142215225.64429748,8.152946094701235,1.8615792989730835,0.2701147718221028,0,0.0,10,91760138125.06343,-1.0,0,0.0,14,131077299365.82272,-1.0,0,0.0,22,240181888455.5872,-1.0,0,0.0,38,368476353293.1522,-1.0,1,119594494.68652935,82,663994287657.8857,0.5530731585881059,2,252598810.83209288,121,939822323446.5387,0.5903469143942206,4,684748186.2269287,285,2183165941920.8574,-0.05757219887749887,8,1565516278.2444868,545,4179521487953.744,-0.2048265428028897
3457,14885,77655380000.0,10.890172004699709,70,184677,258570536878080.0,14.412579037171405,258099869.5843474,8.411787785098644,2.174147605895996,0.33748873358997084,0,0.0,1,8675818567.188715,-1.0,0,0.0,6,34924416387.89418,-1.0,2,1204667537.5685568,23,357577467795.3504,57.901737570156314,3,1509723085.5416226,98,1024278403780.3318,18.084162972730645,4,1804809219.9350343,293,2695177029350.849,5.212292634352424,5,1910424568.2759805,430,3639113193403.703,2.9758672859855513,13,3180888622.772617,883,7182780285438.746,2.0628903536481284,19,4214110899.994886,1408,10983100524246.418,0.888536960843137
3458,14887,84739210000.0,10.92808437347412,1533,820851,27039268601856.0,13.431994939988757,354666911.7936984,8.549820673400871,2.1593565940856934,0.3345254428461301,0,0.0,6,72235014407.3046,-1.0,1,128888953.7466146,33,334501343691.00055,98.39668214963878,1,128888953.7466146,57,516031455916.22076,28.450868785078157,2,327459286.54531336,73,686987995406.2556,11.722775315153765,2,327459286.54531336,117,1006095670548.5887,2.106146317176212,2,327459286.54531336,171,1353352981258.5012,0.5903469143942206,5,1372685045.5186343,382,3027877908234.122,0.1780347514031264,6,1574735684.3087819,802,6050230710290.676,-0.40361990710216733
3463,14904,84618140000.0,10.92746353149414,145,279583,155587975315456.0,14.191976029312148,337804446.3009971,8.528665361609411,2.064859628677368,0.3151008086831499,0,0.0,7,119290869118.78934,-1.0,1,142468967.73814312,37,480311033531.8078,98.39668214963878,2,251588104.4879789,54,643148626290.7698,57.901737570156314,4,873832034.8341626,115,1185095605858.6663,24.44555063030753,7,1403720332.306854,281,2465734849259.1123,9.871512110116742,8,1614902579.3171647,418,3517943127496.0034,5.361387657576882,11,1944441627.1336212,770,6126165868242.058,1.5916764530868779,15,3161826296.0921707,1367,10747771643284.73,0.4909502322445818
3467,14918,84514980000.0,10.926934242248535,118,249449,192892568076288.0,14.28531549511078,323625273.2040399,8.510042430073927,3.5144741535186768,0.5459839092617074,0,0.0,9,68980914708.04544,-1.0,0,0.0,14,116855236045.86441,-1.0,1,110156267.68781473,22,205923620845.7034,28.450868785078157,2,272438360.1598202,59,566265538691.207,11.722775315153765,8,2790565426.775689,204,2330662108405.6284,11.424585268704847,12,4029820812.302404,317,3499750131072.9863,8.542081486365323,16,4636605049.131242,790,7128525405224.7,2.7697112044900045,18,5015649294.94428,1322,10885583180609.732,0.7891402786934982
3468,14919,67369420000.0,10.828462600708008,1011,698662,42055304740864.0,13.623820784304687,149542716.0284883,8.174765264136482,1.6963636875152588,0.22977490687772828,0,0.0,4,48920939392.419846,-1.0,0,0.0,8,73143462797.5867,-1.0,0,0.0,11,107860574204.55496,-1.0,0,0.0,31,233356614608.41544,-1.0,0,0.0,95,792772036044.6893,-1.0,0,0.0,179,1271831049331.704,-1.0,6,1197260711.534575,522,4091338120161.131,0.4136417016837517,7,1504016919.9716914,1026,7618989164115.808,-0.3042232249525285
3469,14922,81095885000.0,10.9089994430542,1761,863274,15409655840768.0,13.18779293929438,247620744.56195194,8.393787025127553,2.363957643508911,0.37382336691100543,1,703614452.5947773,7,221964389587.31448,794.1734571971102,1,703614452.5947773,15,275379069785.22424,98.39668214963878,2,849839630.9808112,23,392951655298.1283,57.901737570156314,2,849839630.9808112,43,537233902644.6465,11.722775315153765,2,849839630.9808112,87,869540093675.0667,2.106146317176212,3,956979459.7868057,171,1416892446368.5725,1.3855203715913307,5,1260832619.996577,592,4351641561320.164,0.1780347514031264,18,5876229939.020452,1425,11276824749920.414,0.7891402786934982
3470,14924,80031510000.0,10.903261184692385,886,662086,41322236870656.0,13.616183822873923,87364945.49140136,7.941337210283215,1.1307154893875122,0.05373725996244136,1,252597999.67130306,9,141442189191.6245,794.1734571971102,1,252597999.67130306,22,211411759868.84933,98.39668214963878,1,252597999.67130306,31,271945027675.74695,28.450868785078157,1,252597999.67130306,67,515104385473.9626,5.361387657576882,3,893319849.7200878,190,1581762773970.5684,3.659219475764318,3,893319849.7200878,275,2191665577244.3994,1.3855203715913307,5,1454520328.5285742,546,4197386655970.804,0.1780347514031264,15,3283274691.889587,1142,9038542401334.834,0.4909502322445818
3475,14945,87258920000.0,10.940810203552246,2,17911,1033314370584576.0,15.014232469282954,218229350.73098356,8.338913160566134,1.934559941291809,0.28680662529030254,2,372920078.08932376,13,249457968646.95135,1589.3469143942204,2,372920078.08932376,24,336353627759.7268,197.79336429927756,3,482425086.77657384,53,637766122949.9788,87.35260635523447,4,641572331.5141776,92,956600492010.0831,24.44555063030753,12,3120451314.5722322,232,2545899963366.588,17.63687790305727,14,3682435512.188563,355,3591104524921.168,10.132428400759544,39,16294198366.696499,974,10700784012090.154,8.188671060944385,53,21135540481.668884,2109,20773712335336.48,4.268024153930856
3478,14956,72076310000.0,10.857792854309082,2046,909731,12777496248320.0,13.106445762111395,287090206.2729463,8.458018377330484,2.3567841053009033,0.3725040356322275,0,0.0,1,6759350177.352675,-1.0,0,0.0,3,15256734708.434612,-1.0,0,0.0,10,43127645089.76921,-1.0,0,0.0,30,130550032973.74704,-1.0,0,0.0,55,288484437577.59143,-1.0,0,0.0,79,444776799990.6401,-1.0,0,0.0,329,2078718702403.1484,-1.0,7,1274491543.4347692,828,5734846678927.8955,-0.3042232249525285
3481,14967,66940027000.0,10.82568645477295,18,78522,407155215695872.0,14.609760002516866,116461049.29789984,8.066180698722675,1.776585340499878,0.2498304600451146,0,0.0,5,42925789129.56862,-1.0,1,103837627.60186286,18,156841887937.10034,98.39668214963878,1,103837627.60186286,38,343878421814.7718,28.450868785078157,1,103837627.60186286,81,651198359393.8483,5.361387657576882,1,103837627.60186286,163,1201784517698.5247,0.5530731585881059,2,335278849.0621889,313,2310012347593.679,0.5903469143942206,14,3025338656.1620507,882,7384256651646.479,2.298497303928754,27,5524802033.505961,1732,14285490932869.707,1.6837104180402473
3482,14970,73698250000.0,10.867457389831545,3546,1085176,8462128381952.0,12.927479609880928,69511124.65139402,7.8420543152100155,1.8147872686386108,0.25906496672465856,1,102704456.60121821,7,94733221150.09218,794.1734571971102,1,102704456.60121821,11,155604194496.66833,98.39668214963878,1,102704456.60121821,18,195724194402.50037,28.450868785078157,1,102704456.60121821,27,256728461869.59988,5.361387657576882,2,303574760.2027639,63,549477749265.75006,2.106146317176212,2,303574760.2027639,109,864448813665.9938,0.5903469143942206,7,1424212969.184045,454,3839819973589.294,0.649248651964377,16,2906499579.0208936,1252,9727297252765.047,0.5903469143942206
3485,14984,79709274000.0,10.901509284973145,633,574560,54819410673664.0,13.738934362422896,247945236.3748553,8.394355768864324,2.1883482933044434,0.3403148569666481,1,668875818.0948849,5,177447343421.6793,794.1734571971102,1,668875818.0948849,11,233256764509.77155,98.39668214963878,1,668875818.0948849,23,317295115184.81213,28.450868785078157,1,668875818.0948849,40,451675118784.4442,5.361387657576882,1,668875818.0948849,110,998129472158.4951,0.5530731585881059,2,790519579.9062554,173,1425412191000.5256,0.5903469143942206,6,1365335660.6673625,488,3755751861287.3926,0.4136417016837517,9,1877610433.3726645,877,6757915007230.427,-0.10542986065325088
3489,14998,82501616000.0,10.916462898254396,319,418698,95636196163584.0,13.980622294147857,179687100.79670376,8.25451690151696,1.762715458869934,0.24642852149290592,2,589166374.4134963,11,238438815555.98926,1589.3469143942204,2,589166374.4134963,28,462029481887.9582,197.79336429927756,5,1294618133.6941886,53,786803739768.4799,146.2543439253908,5,1294618133.6941886,109,1142988155329.513,30.80693828788441,5,1294618133.6941886,206,1873678559833.9,6.765365792940529,8,1825762231.8059108,313,2846691966197.6064,5.361387657576882,16,4629080872.878252,709,6358351462757.406,2.7697112044900045,25,5898042327.628432,1405,11499010086728.299,1.4849170537409697
3491,15005,73456845000.0,10.866032600402832,3286,1060937,10920175599616.0,13.038229622007098,121078465.23179464,8.08306690728299,1.5951687097549438,0.20307879293156245,0,0.0,1,10785695406.269245,-1.0,0,0.0,4,25255055968.867737,-1.0,0,0.0,9,64004732200.73125,-1.0,0,0.0,29,241166472232.6198,-1.0,0,0.0,75,596485415416.9365,-1.0,0,0.0,133,981349148931.9169,-1.0,0,0.0,343,2231183349822.2417,-1.0,3,612653521.3342063,832,5877761764972.653,-0.7018099535510837
3494,15016,88100780000.0,10.944979667663574,206,336600,115317153988608.0,14.061893915520756,212040922.57452953,8.326419685141994,2.018094778060913,0.3051567055819575,0,0.0,3,17598441191.2574,-1.0,1,123541864.31105804,15,165967065824.4614,98.39668214963878,1,123541864.31105804,32,341520903690.8883,28.450868785078157,2,257526227.67257804,87,719625517123.2104,11.722775315153765,6,935151679.7465491,209,1972617865805.4329,8.318438951528636,10,1625952926.5174477,332,3118473012907.7207,6.951734571971103,10,1625952926.5174477,545,4570785351372.549,1.3560695028062528,14,2091576639.207584,956,7323663034356.725,0.39155355009494297
3495,15018,88112330000.0,10.94503688812256,57128,2002776,896752877568.0,11.952672778947,285705843.5229731,8.455919123070279,2.31575870513916,0.3648808035424217,0,0.0,0,0.0,-1.0,0,0.0,0,0.0,-1.0,0,0.0,2,16648096868.6237,-1.0,1,172769755.30542594,30,226312889166.2049,5.361387657576882,1,172769755.30542594,83,577983912602.9688,0.5530731585881059,4,727865987.9492558,182,1489182879061.0613,2.180693828788441,7,1097692697.4923623,429,3491230695287.069,0.649248651964377,19,5593578542.074272,908,7779851704967.878,0.888536960843137
3498,15025,77928310000.0,10.891695022583008,167,301161,163859293798400.0,14.214471078802893,150111683.45435023,8.176414495456378,1.7327724695205688,0.23899210253155606,0,0.0,14,159709083847.42657,-1.0,0,0.0,30,351464803376.5202,-1.0,1,143653097.50942272,65,662785660280.8141,28.450868785078157,1,143653097.50942272,117,1037904692322.6581,5.361387657576882,2,926234465.4476814,209,1923789249599.4553,2.106146317176212,3,1038724449.6020483,304,2699993757114.742,1.3855203715913307,8,1898143917.0075934,768,6455225673244.876,0.8848556022450023,15,4053848494.7758684,1428,11663921873830.654,0.4909502322445818
3499,15026,80904130000.0,10.907970428466797,7239,1316406,6937303318528.0,12.84119068349811,118704568.80917054,8.074467434796428,1.5342117547988892,0.1861682870431715,0,0.0,6,29145181179.04663,-1.0,0,0.0,17,102316303074.72946,-1.0,1,314060120.1644505,20,179082188004.05646,28.450868785078157,1,314060120.1644505,24,203583697046.82394,5.361387657576882,1,314060120.1644505,50,389262028357.4667,0.5530731585881059,1,314060120.1644505,108,757787201541.4845,-0.2048265428028897,2,550361789.5803938,304,2097889909684.0771,-0.5287860994387494,6,1070932083.7073634,618,4170637506939.9297,-0.40361990710216733
3502,15042,74884180000.0,10.874390602111816,657,583832,62052332732416.0,13.792758112567595,282945862.0613713,8.451703346982944,1.988732933998108,0.2987947884325869,2,353717771.1786828,6,169925312482.7511,1589.3469143942204,3,692356393.2383486,16,338095652254.62665,297.19004644891635,3,692356393.2383486,25,426896534593.9634,87.35260635523447,3,692356393.2383486,55,664396583154.063,18.084162972730645,3,692356393.2383486,123,1207884941343.5754,3.659219475764318,3,692356393.2383486,174,1592932938913.4863,1.3855203715913307,4,859525220.7749566,378,3023009481975.947,-0.05757219887749887,9,2679561901.642908,791,6299806707837.01,-0.10542986065325088
3503,15043,73407350000.0,10.865739822387695,2294,945310,14331692449792.0,13.156297479874246,90791213.05091141,7.958043818695514,1.3933181762695312,0.1443618888485727,1,125911539.9478775,3,40056829893.17019,794.1734571971102,1,125911539.9478775,8,89061883194.87526,98.39668214963878,1,125911539.9478775,10,95874466857.69334,28.450868785078157,1,125911539.9478775,22,193286427784.21948,5.361387657576882,1,125911539.9478775,86,702826661814.7622,0.5530731585881059,1,125911539.9478775,163,1298016688976.4517,-0.2048265428028897,13,4312722472.974974,607,5356136892691.524,2.0628903536481284,22,6781136038.253133,1348,11408017060557.477,1.1867270072920535
3504,15045,67739455000.0,10.83084201812744,568,547226,62956708560896.0,13.799042014598683,226794012.55301538,8.35563158483502,2.374091386795044,0.3756803247049867,2,234607250.76542795,8,152697580241.50937,1589.3469143942204,2,234607250.76542795,18,304184124590.8318,197.79336429927756,2,234607250.76542795,38,449045969474.129,57.901737570156314,6,1026842669.466445,92,1083224827925.7865,37.16832594546129,7,1207057890.9312725,148,1547059287205.185,9.871512110116742,7,1207057890.9312725,185,1753898105518.9175,4.566214200379772,8,1346233078.4141612,390,3289736085165.765,0.8848556022450023,10,1652807504.3434305,683,5281884213103.838,-0.00603317850361218
3506,15050,69030310000.0,10.83903980255127,16073,1577384,2819362127872.0,12.45015086162399,108130957.30324921,8.03395004789629,0.9061715006828308,-0.04231060184909564,0,0.0,4,23499737895.974586,-1.0,0,0.0,5,27764422512.702053,-1.0,0,0.0,7,42457577222.77398,-1.0,0,0.0,22,141962426036.79868,-1.0,0,0.0,49,280673262518.27655,-1.0,0,0.0,109,708762388252.9519,-1.0,1,146209683.84009954,316,2001023127559.648,-0.7643930497193747,5,986084245.763453,763,5360948964447.48,-0.5030165892518061
3509,15063,81951600000.0,10.91355800628662,3492,1080433,13315706191872.0,13.124364203978136,205797156.75402433,8.313439370355628,2.2039072513580322,0.3433903257446349,0,0.0,2,8211494072.8625965,-1.0,0,0.0,8,57963413635.39694,-1.0,1,141182164.2587556,25,228954363061.0816,28.450868785078157,2,267326589.84423882,45,425862297657.70667,11.722775315153765,3,424511581.63731945,139,1098065602020.9115,3.659219475764318,7,2282202339.4944077,220,2146945024420.1055,4.566214200379772,8,2428017606.711824,509,4096648939765.5894,0.8848556022450023,12,3780986426.839759,959,7285323728932.934,0.19276018579566534
3510,15065,86929540000.0,10.939167976379396,5230,1210878,10133013790720.0,13.005738633713255,187221959.62484095,8.272356786627343,2.6864216327667236,0.4293358087550276,0,0.0,12,143385447995.09323,-1.0,0,0.0,18,193828224018.32614,-1.0,0,0.0,27,254871107358.51297,-1.0,0,0.0,64,538559144696.6206,-1.0,0,0.0,129,899929706373.502,-1.0,0,0.0,214,1551437895532.763,-1.0,8,2217245497.7201824,656,5239678967270.074,0.8848556022450023,16,3479088384.109258,1518,11739823816754.96,0.5903469143942206
3511,15066,76171520000.0,10.881793022155762,5171,1207349,9006766620672.0,12.954568909644228,321081885.4218075,8.506615804528614,2.5262999534606934,0.40265678936828914,1,189165418.38631856,6,117118555666.38884,794.1734571971102,1,189165418.38631856,12,164155252024.87894,98.39668214963878,1,189165418.38631856,18,192329757177.3405,28.450868785078157,1,189165418.38631856,25,223522440835.3012,5.361387657576882,1,189165418.38631856,52,409379866769.4005,0.5530731585881059,1,189165418.38631856,103,734449898621.1683,-0.2048265428028897,11,4554890855.929036,452,3890440441890.211,1.5916764530868779,18,6057944962.414433,964,7719434095821.025,0.7891402786934982
3512,15067,66326820000.0,10.82168960571289,0,0,1535789976518656.0,15.186331828797393,363069630.1760137,8.559989922835808,2.8544015884399414,0.4556671967774524,1,325974587.33018607,6,195276564312.15015,794.1734571971102,1,325974587.33018607,25,367176213780.4406,98.39668214963878,1,325974587.33018607,45,601628721464.2681,28.450868785078157,1,325974587.33018607,78,830237589642.3307,5.361387657576882,2,501395023.61790776,222,1995690832816.9956,2.106146317176212,6,2367118294.3219314,426,4131934656958.192,3.7710407431826614,25,12250366497.807953,1177,11434807547882.031,4.890173757015631,62,26857600176.714073,2557,24358523487912.797,5.162594293277605
3513,15069,64747220000.0,10.8112211227417,11490,1466938,4457737224192.0,12.649114463999092,165764460.73664865,8.219491425126224,1.59211266040802,0.20224648896087655,0,0.0,8,41396741691.788704,-1.0,0,0.0,21,114437369758.9765,-1.0,0,0.0,25,139840741776.2797,-1.0,0,0.0,46,282312368032.0433,-1.0,0,0.0,74,429040331702.54626,-1.0,1,151640199.10061574,122,772252806457.123,-0.2048265428028897,1,151640199.10061574,290,1870629769495.0432,-0.7643930497193747,7,11350700676.00784,677,5059641800053.11,-0.3042232249525285
3514,15073,64104470000.0,10.806888580322266,14866,1551662,2420420902912.0,12.383890894871916,133447801.1217869,8.125311422120964,1.4031800031661987,0.1474227839839339,0,0.0,5,77522226428.08458,-1.0,0,0.0,6,81844670972.4665,-1.0,0,0.0,6,81844670972.4665,-1.0,0,0.0,9,92537668133.54222,-1.0,0,0.0,39,298754931384.9181,-1.0,0,0.0,82,576077825091.4604,-1.0,1,257741611.4850068,288,2060020919575.7478,-0.7643930497193747,5,758106900.8514597,794,5592094946037.823,-0.5030165892518061
3515,15076,86480480000.0,10.936918258666992,1632,840036,16514722824192.0,13.217871289081984,404564931.58836013,8.60698823464406,3.755023241043091,0.5747282708745687,0,0.0,3,12948836527.428234,-1.0,0,0.0,6,28136657874.845352,-1.0,0,0.0,9,44160449323.59223,-1.0,1,103608811.5166942,31,199663947694.66132,5.361387657576882,1,103608811.5166942,110,828955541379.9718,0.5530731585881059,2,225492773.16126668,196,1363201965782.7527,0.5903469143942206,6,1004718533.8939013,644,4528231997123.187,0.4136417016837517,14,2779274261.0602455,1373,9875041178221.68,0.39155355009494297
3516,15077,69447510000.0,10.841656684875488,2343,952129,20930908651520.0,13.32078808231744,105569469.63661358,8.02353833973738,0.6841164827346802,-0.16423558397002166,0,0.0,4,29844390341.128296,-1.0,2,1428061624.6649992,20,445797525132.9026,197.79336429927756,3,1562354517.8448975,28,576980761327.9603,87.35260635523447,4,1879739599.8353026,58,883116416912.4983,24.44555063030753,5,2144996189.834852,99,1225776883056.1099,6.765365792940529,5,2144996189.834852,122,1359057675025.2996,2.9758672859855513,8,2485685900.694014,325,2899401943557.624,0.8848556022450023,17,5070821413.451904,805,6654127575028.149,0.6897435965438594
3527,15124,79916155000.0,10.902634620666504,2074,914101,21113495093248.0,13.324560131652948,204316183.37913498,8.310302767385753,2.7863755226135254,0.4451954819578709,0,0.0,2,31566186080.75466,-1.0,0,0.0,9,83912856236.7205,-1.0,0,0.0,19,150150314065.81665,-1.0,0,0.0,40,268131276526.0695,-1.0,0,0.0,65,473425756883.6493,-1.0,0,0.0,87,596885487617.6284,-1.0,0,0.0,201,1432659890549.986,-1.0,2,354126060.02572083,634,4319203674687.654,-0.8012066357007224
3528,15126,70680030000.0,10.84929656982422,523,527689,70654569218048.0,13.849140252837351,169057993.51911965,8.228035710204843,1.608757495880127,0.20676045607308968,0,0.0,2,59947108391.78346,-1.0,1,419653924.6247587,19,264919299114.26782,98.39668214963878,2,534427752.60559183,44,505296202502.42096,57.901737570156314,3,695570136.6709262,91,959711408796.3721,18.084162972730645,4,987319430.5447832,214,2018593850039.3652,5.212292634352424,5,1168350995.9793913,286,2542914421351.7783,2.9758672859855513,9,1836836233.2797344,727,5769033297777.599,1.1204625525256273,15,2715437233.6306086,1572,12004722475759.166,0.4909502322445818
3530,15131,76627410000.0,10.884384155273438,724,608642,49248552878080.0,13.692393473690524,323600993.37429714,8.510009846117965,2.007499933242798,0.30287182163289555,0,0.0,7,76044692484.93195,-1.0,1,176699293.14106658,21,281708602413.23145,98.39668214963878,1,176699293.14106658,38,452102992187.6034,28.450868785078157,1,176699293.14106658,67,679252373237.7533,5.361387657576882,2,289463752.10912734,126,1048679930958.946,2.106146317176212,3,456692261.83198285,200,1622101396612.619,1.3855203715913307,8,1643284634.7785716,523,4052862740562.5537,0.8848556022450023,16,3404685196.854176,1265,9679571041138.357,0.5903469143942206
3534,15145,82935900000.0,10.918743133544922,345,434871,97338085343232.0,13.98828279934485,128853922.59928481,8.110097643975738,2.0023915767669678,0.3017658434565249,0,0.0,5,69907464247.59178,-1.0,0,0.0,21,187246679846.1501,-1.0,0,0.0,35,271716967097.48883,-1.0,0,0.0,51,408512138540.77924,-1.0,2,238065325.45184046,166,1388101769181.736,2.106146317176212,3,435095428.89252925,279,2187710406067.8728,1.3855203715913307,5,1065279358.5101447,618,4458223907802.183,0.1780347514031264,15,3570609724.3619347,1206,9464922463309.635,0.4909502322445818
