GroupID_z8,SubhaloID_z8,M200c_z8,logM200c_z8,SubhaloID_z0,GroupID_z0,M200c_z0,logM200c_z0,TrackingStatus
2706,12333,74382565000.0,10.871471405029297,483375,432,71766454042624.0,13.855921488411973,success
2707,12335,78685086000.0,10.895892143249512,312743,179,150488372740096.0,14.177502946110009,success
2709,12342,76368900000.0,10.882916450500488,1216652,5329,9245850337280.0,12.965946859227577,success
2710,12346,72698160000.0,10.861523628234863,389917,275,100861292314624.0,14.003724528383044,success
2713,12362,74440170000.0,10.871807098388672,440482,354,97267235160064.0,13.987966571146448,success
2716,12377,74966565000.0,10.87486743927002,391422,277,111711847710720.0,14.048099235089909,success
2721,12398,86373630000.0,10.936381340026855,1432060,10343,4609045692416.0,12.663611013584656,success
2722,12401,77353920000.0,10.888482093811035,441354,356,95938353823744.0,13.981992262270406,success
2723,12403,79403600000.0,10.899840354919434,381610,264,60795924774912.0,13.783874468958846,success
2725,12410,98384010000.0,10.992924690246582,779688,1336,26570152476672.0,13.424394046679275,success
2726,12412,86426750000.0,10.93664836883545,334022,203,165268915486720.0,14.218191177212919,success
2728,12421,77760680000.0,10.89076042175293,1720544,24792,1686270377984.0,12.226927211007627,success
2729,12424,89215390000.0,10.950440406799316,657192,870,50411692097536.0,13.702531275027706,success
2730,12425,72207490000.0,10.858582496643066,247191,116,198077717676032.0,14.296835623268862,success
2732,12436,87355290000.0,10.941288948059082,263571,131,185050360446976.0,14.267289935364555,success
2736,12454,98638730000.0,10.994048118591309,448645,369,93300698644480.0,13.969884895796945,success
2737,12455,74332030000.0,10.871175765991211,852697,1701,25694396481536.0,13.409838421288878,success
2741,12473,83106340000.0,10.919633865356445,155569,53,184230525009920.0,14.265361589731892,success
2742,12476,92927030000.0,10.96814250946045,384682,268,101358334115840.0,14.00585946404741,success
2746,12486,85834600000.0,10.933662414550781,1076534,3451,12889501990912.0,13.110236137929274,success
2749,12497,65755600000.0,10.817933082580566,526833,521,66945118371840.0,13.82571891381303,success
2751,12504,91305710000.0,10.960497856140137,1058838,3264,12086035873792.0,13.082283878987962,success
2752,12507,68840640000.0,10.837844848632812,180647,67,278848855867392.0,14.445368866896443,success
2753,12511,82825314000.0,10.918163299560547,283213,149,134479007973376.0,14.128654496733633,success
2755,12519,98570440000.0,10.993746757507324,124332,37,197666877210624.0,14.2959339012316,success
2756,12522,70614780000.0,10.848896026611328,494000,454,64366418329600.0,13.808659343477768,success
2757,12526,104685625000.0,11.01988697052002,47315,8,398251614273536.0,14.600157544846473,success
2758,12527,92627034000.0,10.966737747192383,440474,354,97267235160064.0,13.987966571146448,success
2760,12533,88397210000.0,10.946438789367676,512658,493,65074223906816.0,13.813408997296108,success
2763,12544,93482620000.0,10.970730781555176,372432,251,119521037778944.0,14.077444355385916,success
2764,12545,88848250000.0,10.948649406433105,27878,4,841819696922624.0,14.925219083166255,success
2765,12548,75612080000.0,10.878591537475586,1439634,10583,2376021311488.0,12.375850331688,success
2767,12554,79762416000.0,10.901798248291016,898402,1973,13659225980928.0,13.135426090140832,success
2768,12556,87620540000.0,10.942605972290039,92093,23,392225506721792.0,14.593535832749234,success
2770,12562,71145940000.0,10.852149963378906,84201,20,431286791438336.0,14.63476615767462,success
2771,12564,75865610000.0,10.880044937133789,353539,227,121109320040448.0,14.083177565821742,success
2772,12567,68808360000.0,10.837641716003418,184677,70,258570536878080.0,14.412579037171403,success
2773,12570,90064290000.0,10.95455265045166,37495,6,459285179924480.0,14.662082431960792,success
2775,12574,84489840000.0,10.926804542541504,92086,23,392225506721792.0,14.593535832749234,success
2778,12584,85237660000.0,10.930631637573242,1234444,5626,8616376008704.0,12.93532464281339,success
2779,12588,85564830000.0,10.932295799255371,999668,2720,15832395546624.0,13.199546631474378,success
2780,12589,78850510000.0,10.896804809570312,261480,129,112128929300480.0,14.04971767517024,success
2781,12591,98091410000.0,10.991631507873535,867917,1787,21646186381312.0,13.335381393555847,success
2784,12600,81481790000.0,10.911060333251953,1122162,3974,12209747918848.0,13.086706697639933,success
2785,12603,63777993000.0,10.804671287536621,1081397,3504,13623153917952.0,13.134277663420864,success
2786,12607,87504314000.0,10.94202995300293,1033710,3022,13873717444608.0,13.142192845310035,success
2787,12609,78802330000.0,10.896539688110352,1360974,8305,4978721685504.0,12.69711784954757,success
2789,12614,67340624000.0,10.828277587890625,911801,2059,22282026090496.0,13.347954678418915,success
2790,12618,88385440000.0,10.946380615234375,560103,598,61187324641280.0,13.786661464490484,success
2791,12619,79733146000.0,10.901638984680176,114188,32,390393736724480.0,14.59150284145414,success
2792,12622,94931304000.0,10.977409362792969,261481,129,112128929300480.0,14.04971767517024,success
2793,12623,80851240000.0,10.907687187194824,427698,333,84277794439168.0,13.925713161541752,success
2794,12625,90712650000.0,10.95766830444336,1199540,5050,9466995015680.0,12.976212148463818,success
2797,12640,64438407000.0,10.809144973754883,802038,1440,24354393948160.0,13.386577326753418,success
2798,12643,71514055000.0,10.854391098022461,947359,2309,16126412062720.0,13.207537752714924,success
2799,12646,93974730000.0,10.973011016845703,1125874,4019,9575155630080.0,12.98114584151645,success
2800,12647,71499940000.0,10.8543062210083,1850440,36648,1610674470912.0,12.207007775197514,success
2802,12656,98392310000.0,10.992960929870605,416969,316,45303621222400.0,13.656132917554787,success
2803,12657,70539166000.0,10.848430633544922,570162,623,29950327390208.0,13.47640157407036,success
2804,12662,74904805000.0,10.874509811401367,220542,95,183994033373184.0,14.264803739775207,success
2805,12665,77636350000.0,10.89006519317627,1285437,6580,7796270039040.0,12.891886873343724,success
2807,12672,101190000000.0,11.00513744354248,1064976,3326,11175944257536.0,13.048284226972903,success
2809,12677,90597120000.0,10.957114219665527,988019,2622,17974849175552.0,13.254665254965891,success
2811,12687,97978030000.0,10.991128921508789,441827,357,94136631820288.0,13.973758655325673,success
2812,12689,89340764000.0,10.9510498046875,949401,2324,16698445922304.0,13.222676054454551,success
2813,12691,90960495000.0,10.958852767944336,1468546,11543,2544680042496.0,12.40563318372035,success
2814,12693,67891544000.0,10.831815719604492,1310543,7108,6187849351168.0,12.791539731861063,success
2815,12697,78760650000.0,10.896309852600098,307868,174,128181143076864.0,14.107824140159273,success
2816,12699,76205220000.0,10.88198471069336,84213,20,431286791438336.0,14.63476615767462,success
2818,12709,67292950000.0,10.827969551086426,348355,220,128017598775296.0,14.107269676879309,success
2819,12711,85447630000.0,10.931699752807617,811462,1485,29046704439296.0,13.463096865641393,success
2820,12712,69404150000.0,10.841385841369629,1792693,30791,1728138444800.0,12.237578531779576,success
2822,12720,95394726000.0,10.979524612426758,1113816,3874,10916599955456.0,13.038087395647908,success
2823,12723,87308060000.0,10.941054344177246,1702814,23512,2081881980928.0,12.318456106305886,success
2826,12735,87214430000.0,10.94058895111084,774037,1311,29406384881664.0,13.46844163714061,success
2829,12750,91476530000.0,10.961309432983398,171962,62,174374598475776.0,14.241483220589254,success
2830,12752,74659970000.0,10.873087882995605,429989,337,96431452979200.0,13.984218710535103,success
2831,12754,86046840000.0,10.934735298156738,1035922,3042,10405567004672.0,13.017265750121032,success
2832,12755,83192360000.0,10.920083999633789,227131,100,179395750789120.0,14.253812152026397,success
2833,12758,85639440000.0,10.932674407958984,390684,276,106887039156224.0,14.028925046984389,success
2835,12765,81289060000.0,10.910032272338867,146897,48,324151516594176.0,14.510748057859148,success
2838,12783,89864690000.0,10.95358943939209,111946,31,390177377746944.0,14.591262085651834,success
2839,12784,92642200000.0,10.966809272766113,247170,116,198077717676032.0,14.296835623268862,success
2840,12788,81102800000.0,10.909035682678223,1128677,4054,10795182194688.0,13.033229976497012,success
2841,12790,71523740000.0,10.854450225830078,51542,9,641211639529472.0,14.807001397240343,success
2842,12793,68179710000.0,10.83365535736084,353539,227,121109320040448.0,14.083177565821742,success
2844,12801,85798770000.0,10.933481216430664,703475,1030,37313014923264.0,13.571860341821226,success
2845,12803,89128460000.0,10.950016975402832,1146327,4281,10763190140928.0,13.031941012525575,success
2846,12805,92197420000.0,10.96471881866455,447501,367,99850288889856.0,13.999349325722383,success
2848,12811,70592680000.0,10.848759651184082,1403053,9457,5037076512768.0,12.702178547804419,success
2850,12819,77463400000.0,10.8890962600708,361286,237,74851809230848.0,13.874202302066884,success
2851,12822,77254140000.0,10.887922286987305,42633,7,581220677189632.0,14.764341056124303,success
2852,12825,81364040000.0,10.910432815551758,873851,1822,21864581693440.0,13.33974117296976,success
2854,12832,77932790000.0,10.89172077178955,374328,254,110979648061440.0,14.04524334324606,success
2855,12834,75646810000.0,10.878790855407715,175556,64,279798244966400.0,14.446844986053598,success
2856,12837,100036350000.0,11.000158309936523,47338,8,398251614273536.0,14.600157544846473,success
2860,12850,96379710000.0,10.983985900878906,563603,607,60780804308992.0,13.783766442776596,success
2862,12855,82446344000.0,10.91617202758789,546068,565,71945399828480.0,13.857003030475877,success
2863,12857,81904026000.0,10.913305282592773,1007454,2787,13632294354944.0,13.134568955015622,success
2864,12860,79268770000.0,10.899102210998535,345900,217,144810090430464.0,14.160798824745035,success
2866,12865,90396566000.0,10.956151962280273,836943,1616,27386347257856.0,13.437534110693335,success
2867,12867,93743825000.0,10.971942901611328,1166911,4567,10449785454592.0,13.019107374002738,success
2868,12868,73850530000.0,10.868353843688965,1258815,6060,5361365417984.0,12.729275408718618,success
2872,12892,97840240000.0,10.990517616271973,626136,776,50299037286400.0,13.701559672825207,success
2873,12894,65808703000.0,10.818283081054688,1096640,3674,12154756399104.0,13.084746259305636,success
2875,12902,85469635000.0,10.931812286376953,841775,1641,17655266279424.0,13.246874272044254,success
2876,12904,95056080000.0,10.97797966003418,284421,150,88344214110208.0,13.946178111711578,success
2878,12909,98464820000.0,10.993281364440918,719124,1086,33712083304448.0,13.527785591431366,success
2879,12910,95761170000.0,10.981189727783203,202723,82,135533791543296.0,14.132047587839036,success
2880,12911,70530540000.0,10.848377227783203,608323,723,42922057662464.0,13.632680533658155,success
2882,12922,68116685000.0,10.833253860473633,325142,193,98666782130176.0,13.994170964567003,success
2883,12925,75672890000.0,10.87894058227539,345893,217,144810090430464.0,14.160798824745035,success
2885,12933,95608430000.0,10.980496406555176,11916,1,1307340129173504.0,15.116388592175756,success
2886,12935,105099360000.0,11.021600723266602,790709,1387,14754413281280.0,13.168921944180351,success
2890,12949,76053670000.0,10.881120681762695,564886,610,60040820031488.0,13.778446615162142,success
2891,12952,93007420000.0,10.968517303466797,11748,1,1307340129173504.0,15.116388592175756,success
2894,12961,63900033000.0,10.805500984191895,1309174,7079,6132883521536.0,12.787664716450978,success
2895,12963,93325130000.0,10.969998359680176,247170,116,198077717676032.0,14.296835623268862,success
2897,12971,73555214000.0,10.866613388061523,462094,392,64449759150080.0,13.809221298726092,success
2899,12979,64374415000.0,10.808713912963867,633659,798,32031863996416.0,13.505582211839076,success
2902,12992,80918590000.0,10.908048629760742,613148,737,42574085619712.0,13.629145329222357,success
2904,13000,66918510000.0,10.825546264648438,445757,364,82055551516672.0,13.914107968832091,success
2905,13003,97879605000.0,10.990692138671875,332312,201,151025663082496.0,14.179050751188042,success
2906,13004,73928930000.0,10.868814468383789,1504656,12883,3564818923520.0,12.552037474576855,success
2907,13006,63962444000.0,10.805925369262695,274609,141,114362085801984.0,14.058282067672582,success
2909,13013,75957540000.0,10.880571365356445,906615,2026,20392764768256.0,13.309476109652541,success
2911,13024,84830880000.0,10.92855453491211,958991,2395,17738649042944.0,13.248920541339233,success
2913,13029,79932650000.0,10.902724266052246,494530,455,74523831435264.0,13.872295174839584,success
2914,13032,78281030000.0,10.893656730651855,915956,2086,21952261521408.0,13.341479267889078,success
2915,13034,94394860000.0,10.97494888305664,398523,288,106871897718784.0,14.028863521203663,success
2917,13044,84717740000.0,10.927974700927734,478290,422,87033871597568.0,13.939688303022058,success
2918,13045,73762520000.0,10.867835998535156,594396,685,49596285845504.0,13.695449154369243,success
2919,13048,70158850000.0,10.84608268737793,1252651,5947,7798509273088.0,12.892011592902488,success
2920,13050,71226060000.0,10.852639198303223,590488,675,57136910434304.0,13.756916753064406,success
2921,13054,73193130000.0,10.864470481872559,788547,1377,28852527038464.0,13.460183856687518,success
2922,13056,77003340000.0,10.886509895324707,701170,1021,42559158091776.0,13.628993028128335,success
2924,13063,84619125000.0,10.927468299865723,868285,1789,22208229408768.0,13.346513935016091,success
2925,13066,63597855000.0,10.80344295501709,939854,2255,21215601229824.0,13.326655343766792,success
2926,13070,67883426000.0,10.831764221191406,904743,2014,24412074016768.0,13.387604678056027,success
2928,13078,93692690000.0,10.971705436706543,705497,1037,39767383212032.0,13.599527014321039,success
2930,13083,83608230000.0,10.922248840332031,602823,708,33299906953216.0,13.522443019999974,success
2931,13085,68993150000.0,10.83880615234375,627327,780,45219990994944.0,13.655330471524456,success
2936,13109,91312110000.0,10.960528373718262,757827,1240,27727627288576.0,13.442912707674996,success
2938,13114,64379060000.0,10.808744430541992,1000191,2724,14277213683712.0,13.154643459550817,success
2942,13133,69333795000.0,10.84094524383545,400757,291,91769182093312.0,13.962696861006464,success
2943,13137,99589120000.0,10.998211860656738,104399,28,471019466784768.0,14.673038856476026,success
2944,13138,79150980000.0,10.898456573486328,1216652,5329,9245850337280.0,12.965946859227577,success
2946,13146,96603390000.0,10.984992980957031,702865,1028,38908347809792.0,13.590042789469258,success
2947,13148,96386700000.0,10.984017372131348,622210,764,54687277514752.0,13.737886303521826,success
2948,13150,72475250000.0,10.860189437866211,546768,567,82464420659200.0,13.916266612255747,success
2949,13153,76437930000.0,10.883309364318848,1018246,2883,14846562140160.0,13.17162590035971,success
2955,13178,85917155000.0,10.934080123901367,1028008,2969,13448936161280.0,13.128687932103588,success
2956,13180,82566820000.0,10.916805267333984,42694,7,581220677189632.0,14.764341056124303,success
2957,13183,93572090000.0,10.971146583557129,303671,170,86061992640512.0,13.934811397321255,success
2959,13190,79249334000.0,10.898995399475098,813033,1493,33249468350464.0,13.521784705449477,success
2962,13203,89965810000.0,10.95407772064209,985108,2599,15514943356928.0,13.190750194369523,success
2964,13210,79793740000.0,10.901968955993652,528429,525,57845856862208.0,13.762272258597758,success
2965,13213,82692290000.0,10.917465209960938,769051,1289,30400330072064.0,13.482878298993551,success
2966,13216,90357760000.0,10.955965995788574,697715,1007,44479826362368.0,13.648163083205013,success
2968,13222,69191090000.0,10.84005069732666,836161,1612,24210774687744.0,13.38400868606419,success
2969,13224,66540216000.0,10.823084831237793,534610,539,62603913068544.0,13.796601479711443,success
2970,13228,68572545000.0,10.836150169372559,1537003,14222,3617388756992.0,12.558395184444185,success
2971,13231,69576560000.0,10.842463493347168,1220769,5397,8472524488704.0,12.928012832781608,success
2973,13240,91781400000.0,10.96275520324707,568973,620,68789261565952.0,13.837520647441263,success
2976,13249,69416350000.0,10.841462135314941,303671,170,86061992640512.0,13.934811397321255,success
2978,13258,82798210000.0,10.918021202087402,1303121,6950,6951307575296.0,12.842066505212063,success
2979,13261,90931840000.0,10.95871639251709,75848,17,416661488271360.0,14.619783360778436,success
2981,13265,84009484000.0,10.924328804016113,796135,1412,26058009083904.0,13.415941231142323,success
2983,13272,80994394000.0,10.908454895019531,702077,1025,41680170385408.0,13.619929485658341,success
2984,13276,91041686000.0,10.959240913391113,343433,214,138947200024576.0,14.142849799575945,success
2985,13277,90119315000.0,10.954817771911621,471748,409,73192534179840.0,13.864466784202417,success
2986,13279,63432593000.0,10.802312850952148,1691848,22741,2272002572288.0,12.356408818733458,success
2987,13285,89915340000.0,10.95383358001709,658755,875,44372460568576.0,13.647113512145127,success
2989,13290,75383180000.0,10.877274513244629,768817,1288,31349608022016.0,13.496232115025117,success
2990,13294,95082600000.0,10.978100776672363,128624,39,334133456797696.0,14.523919963740937,success
2992,13299,79623590000.0,10.901041984558105,128635,39,334133456797696.0,14.523919963740937,success
2993,13302,64426270000.0,10.809062957763672,1458375,11194,4285918609408.0,12.632043919430819,success
2994,13305,94689985000.0,10.976304054260254,345066,216,127733065580544.0,14.106303335323998,success
2997,13316,72965095000.0,10.863115310668945,1077177,3459,9437530030080.0,12.974858346558017,success
3000,13327,75303985000.0,10.87681770324707,451595,374,88938211442688.0,13.949088391490458,success
3002,13334,84239680000.0,10.925517082214355,629711,787,57213552951296.0,13.757498918211928,success
3003,13336,94329570000.0,10.974648475646973,17908,2,1033314370584576.0,15.014232469282954,success
3004,13338,77931680000.0,10.891714096069336,206778,85,123098057670656.0,14.090251200375905,success
3006,13343,90899866000.0,10.958563804626465,1285868,6589,7900990799872.0,12.89768155609244,success
3008,13349,79093465000.0,10.898140907287598,364563,241,116610618621952.0,14.066738099299025,success
3009,13352,91855120000.0,10.963103294372559,33174,5,733527398154240.0,14.865416339917514,success
3010,13353,99363050000.0,10.997224807739258,603173,709,43736008491008.0,13.640839145198425,success
3012,13362,87327560000.0,10.94115161895752,894124,1947,24587314135040.0,13.39071108994085,success
3013,13363,75911000000.0,10.880305290222168,538738,548,75069074178048.0,13.875461059774146,success
3015,13371,90218850000.0,10.955297470092773,1240441,5731,6774541778944.0,12.830879925434841,success
3018,13380,68977740000.0,10.838708877563477,776524,1321,24956794568704.0,13.397188804146591,success
3022,13400,82231600000.0,10.9150390625,1270775,6290,7415469703168.0,12.870138664876661,success
3024,13409,88897176000.0,10.948887825012207,316406,183,182627713679360.0,14.261566682205684,success
3028,13428,78250630000.0,10.893487930297852,576986,639,61046635102208.0,13.785661730577091,success
3031,13436,90571416000.0,10.956991195678711,249440,118,192892568076288.0,14.28531549511078,success
3033,13440,86935120000.0,10.93919563293457,42631,7,581220677189632.0,14.764341056124303,success
3034,13442,76578200000.0,10.884105682373047,1097567,3684,13495913414656.0,13.130202283299376,success
3035,13445,80786900000.0,10.907341003417969,1352123,8080,4729268600832.0,12.674793980656675,success
3037,13453,88573820000.0,10.947305679321289,937820,2240,20992216793088.0,13.322058302811595,success
3038,13455,85735825000.0,10.933162689208984,1559883,15238,3058344919040.0,12.48548646341393,success
3041,13463,90699400000.0,10.95760440826416,606556,718,48454722125824.0,13.68533610735697,success
3042,13465,67933315000.0,10.832082748413086,324341,192,129208068079616.0,14.111289632955177,success
3044,13475,85490140000.0,10.931916236877441,250567,119,170198598418432.0,14.230955979358162,success
3046,13482,82962790000.0,10.918883323669434,382406,265,116946104221696.0,14.067985758909593,success
3051,13507,86561776000.0,10.937326431274414,588971,671,61239136878592.0,13.78702906100228,success
3055,13524,84867334000.0,10.928740501403809,354377,228,104807805222912.0,14.020393626531455,success
3056,13526,68155752000.0,10.833502769470215,359588,235,124389475483648.0,14.094783636522529,success
3059,13539,72305934000.0,10.859173774719238,931967,2198,17361199431680.0,13.239579725942185,success
3062,13550,63454204000.0,10.802460670471191,687462,971,18281220014080.0,13.262005175407799,success
3068,13576,67497316000.0,10.829286575317383,844657,1657,27635652493312.0,13.441469722976038,success
3069,13579,73276830000.0,10.86496639251709,1437745,10523,3203979542528.0,12.505689734442297,success
3072,13594,66886780000.0,10.825340270996094,333106,202,158652518367232.0,14.200446970254973,success
3073,13598,89124160000.0,10.949995994567871,911801,2059,22282026090496.0,13.347954678418915,success
3074,13599,90447290000.0,10.956396102905273,364561,241,116610618621952.0,14.066738099299025,success
3075,13601,87614690000.0,10.942577362060547,33175,5,733527398154240.0,14.865416339917514,success
3081,13626,92518650000.0,10.966229438781738,997422,2702,12590970306560.0,13.100059199730346,success
3087,13649,65383625000.0,10.815468788146973,903732,2007,16805263310848.0,13.225445321539352,success
3088,13652,73017310000.0,10.863426208496094,490396,446,80648580628480.0,13.906596728443601,success
3089,13656,68813590000.0,10.837674140930176,338269,208,66639999533056.0,13.823734985355646,success
3092,13672,97466190000.0,10.98885440826416,146891,48,324151516594176.0,14.510748057859148,success
3093,13673,78413970000.0,10.894393920898438,1533768,14082,3612653912064.0,12.557826358667358,success
3094,13675,74817960000.0,10.874006271362305,564009,608,68446524014592.0,13.835351397837242,success
3096,13682,89507004000.0,10.951857566833496,1186691,4852,9032182005760.0,12.955792680389546,success
3097,13684,82311800000.0,10.915462493896484,33180,5,733527398154240.0,14.865416339917514,success
3099,13692,75724090000.0,10.879234313964844,525486,518,72347499364352.0,13.859423524659872,success
3100,13695,72941200000.0,10.8629732131958,1338940,7754,4142633320448.0,12.617276494014293,success
3103,13707,87055770000.0,10.939797401428223,568973,620,68789261565952.0,13.837520647441263,success
3104,13709,84191140000.0,10.92526626586914,601198,703,55955853148160.0,13.747845521731092,success
3107,13720,75606010000.0,10.878556251525879,389202,274,104744823554048.0,14.02013256951459,success
3109,13731,67336053000.0,10.828248023986816,205482,84,158344471904256.0,14.19960290595621,success
3110,13735,72914100000.0,10.862812042236328,702303,1026,41776719069184.0,13.62093432970606,success
3112,13740,69501780000.0,10.841996192932129,364561,241,116610618621952.0,14.066738099299025,success
3115,13749,81084810000.0,10.908939361572266,237512,108,199525524307968.0,14.299998460709714,success
3116,13751,82463970000.0,10.916264533996582,747447,1198,35459849781248.0,13.54973689146475,success
3117,13754,78085350000.0,10.892569541931152,760432,1251,31752647081984.0,13.501779936405264,success
3118,13757,70811340000.0,10.850103378295898,525976,519,77486184464384.0,13.889224276109639,success
3119,13761,73932020000.0,10.8688325881958,558484,594,68042126000128.0,13.832777874836172,success
3121,13766,70170080000.0,10.846152305603027,162664,57,301115828600832.0,14.478733585447387,success
3123,13778,84550700000.0,10.927117347717285,620444,758,51911076085760.0,13.715260031638698,success
3125,13787,84919290000.0,10.929006576538086,1182420,4791,9471464046592.0,12.976417115034138,success
3126,13789,83723530000.0,10.922847747802734,184677,70,258570536878080.0,14.412579037171403,success
3127,13790,92733200000.0,10.967235565185547,2,0,1535789976518656.0,15.186331828797393,success
3128,13791,67748856000.0,10.830902099609375,82,0,1535789976518656.0,15.186331828797393,success
3129,13793,88852940000.0,10.9486722946167,260599,128,167641163497472.0,14.224380666351609,success
3131,13797,92482120000.0,10.966057777404785,1674124,21554,1931794448384.0,12.285960913652058,success
3132,13799,95887630000.0,10.981762886047363,400757,291,91769182093312.0,13.962696861006464,success
3141,13836,81293570000.0,10.910056114196777,187628,72,275153237835776.0,14.439574627690288,success
3142,13840,66374967000.0,10.822004318237305,285630,151,177005769261056.0,14.24798742182739,success
3144,13846,89687880000.0,10.952733993530273,1104587,3765,9299910721536.0,12.968478779378627,success
3145,13848,80488554000.0,10.905734062194824,323751,191,156477503307776.0,14.194451908070404,success
3146,13850,93793660000.0,10.972173690795898,860481,1745,22983758315520.0,13.36142104620753,success
3147,13851,66228912000.0,10.82104778289795,623976,769,60123984691200.0,13.779047755548502,success
3148,13854,87772120000.0,10.94335651397705,900005,1983,23039655804928.0,13.362475986767796,success
3150,13859,85730980000.0,10.933137893676758,275997,142,146151143636992.0,14.164802218073829,success
3152,13864,76012650000.0,10.88088607788086,411683,308,100990426546176.0,14.004280206503156,success
3154,13871,65358316000.0,10.815300941467285,652046,854,35482318667776.0,13.550011991986013,success
3159,13889,74467885000.0,10.871969223022461,652734,856,36327932297216.0,13.560240679517968,success
3160,13893,70705560000.0,10.849453926086426,1623998,18525,2472173633536.0,12.39307897023488,success
3165,13913,67201240000.0,10.827377319335938,97463,25,219906721185792.0,14.342238503254803,success
3166,13916,90580540000.0,10.957035064697266,401460,292,88006337757184.0,13.944513948898596,success
3168,13924,70057000000.0,10.845451354980469,887302,1905,21917803216896.0,13.34079702341681,success
3170,13932,72040055000.0,10.857574462890625,254686,123,71453248585728.0,13.85402197855433,success
3172,13940,88415380000.0,10.946528434753418,240957,111,180591530082304.0,14.256697377623238,success
3173,13942,76254085000.0,10.88226318359375,343447,214,138947200024576.0,14.142849799575945,success
3174,13944,73707045000.0,10.867508888244629,235366,106,201667337256960.0,14.304635564064277,success
3175,13948,74250390000.0,10.870698928833008,589989,674,58282802675712.0,13.765540427746718,success
3178,13959,86940450000.0,10.93922233581543,859949,1742,18214406848512.0,13.260415033024406,success
3183,13975,74434330000.0,10.871773719787598,474322,414,81897241706496.0,13.91326927499826,success
3184,13978,71785660000.0,10.856038093566895,1155452,4408,8910781022208.0,12.949915771238866,success
3185,13981,74564140000.0,10.872529983520508,846494,1667,21985566392320.0,13.34213765839742,success
3188,13994,76280260000.0,10.88241195678711,327063,195,148659874299904.0,14.172193761247227,success
3193,14015,80461280000.0,10.905587196350098,520026,507,68217351438336.0,13.83389485376905,success
3197,14029,71846030000.0,10.856403350830078,971979,2495,9233530617856.0,12.965367793622502,success
3199,14035,74887760000.0,10.874410629272461,955837,2371,15167879380992.0,13.18092486638258,success
3200,14037,67116528000.0,10.82682991027832,253669,122,201308741042176.0,14.303862632831848,success
3203,14048,82807110000.0,10.918067932128906,208573,86,192014666694656.0,14.283334402772732,success
3208,14071,86272655000.0,10.935873031616211,907068,2029,25225804644352.0,13.40184502811127,success
3210,14080,66895470000.0,10.825396537780762,1321211,7344,6028052660224.0,12.780177037594951,success
3211,14084,84390480000.0,10.92629337310791,1670010,21292,2089932816384.0,12.320132325372933,success
3215,14100,75899896000.0,10.880241394042969,805483,1457,29019510669312.0,13.462690085034545,success
3216,14102,67398780000.0,10.828652381896973,328787,197,138800206446592.0,14.1423901120738,success
3219,14113,75859310000.0,10.880008697509766,228537,101,121944716345344.0,14.086162987825046,success
3222,14127,90149220000.0,10.954961776733398,611369,732,56478928994304.0,13.751886452628131,success
3223,14129,63382065000.0,10.801966667175293,878225,1848,24820431454208.0,13.394809326580646,success
3224,14131,73579690000.0,10.866758346557617,17970,2,1033314370584576.0,15.014232469282954,success
3225,14133,63174906000.0,10.800544738769531,164435,58,279208861368320.0,14.445929197555325,success
3227,14141,81683320000.0,10.91213321685791,1204398,5124,6776628445184.0,12.831013674421206,success
3228,14143,103916530000.0,11.016684532165527,75826,17,416661488271360.0,14.619783360778436,success
3230,14147,84335430000.0,10.926010131835938,1916931,44664,1263422930944.0,12.1015487550121,success
3231,14149,63973806000.0,10.806002616882324,1028835,2976,15873864630272.0,13.200682672392915,success
3232,14151,67163795000.0,10.82713508605957,1150429,4338,8174320484352.0,12.91245166076206,success
3233,14155,88155415000.0,10.945249557495117,199580,80,193627108147200.0,14.286966159246084,success
3234,14158,83042755000.0,10.919301986694336,766390,1276,30142787223552.0,13.479183407893743,success
3236,14167,72310480000.0,10.859201431274414,949012,2321,16928835895296.0,13.228627095047425,success
3239,14176,70755975000.0,10.849762916564941,965780,2447,16241252106240.0,13.210619507778864,success
3240,14177,89588610000.0,10.952253341674805,402163,293,100814081228800.0,14.003521196522815,success
3247,14205,89108730000.0,10.949920654296875,1262446,6127,7755247648768.0,12.88959567072166,success
3249,14209,91405140000.0,10.960970878601074,905169,2017,17538259877888.0,13.24398650106418,success
3250,14210,78144630000.0,10.892899513244629,189038,73,205733010341888.0,14.313303980849449,success
3251,14212,68521650000.0,10.835827827453613,511838,491,74550289104896.0,13.872449331979725,success
3253,14220,81504190000.0,10.91118049621582,288534,154,187111844085760.0,14.272101278992713,success
3254,14221,96855015000.0,10.986122131347656,100240,26,278377265102848.0,14.444633763828051,success
3255,14222,68160893000.0,10.833535194396973,450919,373,80262427836416.0,13.904512292452532,success
3258,14231,83139410000.0,10.919807434082031,466822,400,67376317988864.0,13.828507273774644,success
3259,14233,91998320000.0,10.963780403137207,1882447,40312,1384606728192.0,12.141326437639103,success
3260,14234,90854520000.0,10.958346366882324,823578,1547,26002459721728.0,13.41501443231875,success
3261,14235,79485270000.0,10.900286674499512,1263923,6157,7528871100416.0,12.876729861776438,success
3262,14238,81727430000.0,10.912367820739746,140473,45,305942902079488.0,14.485640381953425,success
3264,14244,63824323000.0,10.804986000061035,631193,791,50164374962176.0,13.700395405395952,success
3269,14265,77766190000.0,10.890790939331055,476419,418,64368444178432.0,13.808673012113472,success
3273,14281,79031510000.0,10.89780044555664,979126,2551,15600938123264.0,13.193150714348501,success
3274,14284,84355310000.0,10.926112174987793,253656,122,201308741042176.0,14.303862632831848,success
